work_id,department,asset_type,work_type,route,season,criticality,days_overdue,failure_probability,asset_availability_impact,train_density,passenger_trains,goods_trains,historical_failures,last_maintenance_days,route_importance,dependency_count,crew_size,complexity,weather_risk,equipment_required,location_km,corridor_capacity_hours,train_conflict_count,preferred_window_hour,block_feasibility,priority_score_target,priority_class_target,risk_score_target,risk_class_target,duration_hours_actual
WR-103700,TRD,Signal,Signal Maintenance,DD-PUNE,Summer,3,9,0.15135829640721227,0.3348476302257763,103,43,19,6,214,0.7953608236830139,2,12,0.8826827331938242,0.05904593127105118,3,205.37987848031563,6.788622286174855,4,23,0.6330603707497988,0.5593869473520536,Medium,0.40295186150970075,Medium,6.736606160213691
WR-103701,TRD,OHE,OHE Maintenance,PUNE-MMR,Winter,4,6,0.14136874293349558,0.6070908779435346,44,49,5,1,492,0.6712020735131538,4,7,0.7816584829406329,0.9877170196110613,6,206.92168194412625,2.4089690017152003,19,23,0.7991275214677639,0.5966484206854211,Medium,0.43847003766290693,Medium,9.851537219165378
WR-103702,Engineering,Cable,Point Machine Maintenance,LNL-KARJAT,Monsoon,3,4,0.33899904336839803,0.7273568059627095,104,33,8,3,790,0.518398784339568,4,5,0.41677390693453364,0.2148247109405389,2,150.67360543789275,6.879235966245895,6,22,0.8110133151981017,0.5748478105312654,Medium,0.4647050368000686,Medium,8.069202595117462
WR-103703,S&T,Rail,Rail Joint Renewal,DD-PUNE,Winter,2,4,0.5639562020755431,0.6826509906774332,54,62,18,2,259,0.4842425418518386,3,12,0.32287721217885734,0.15412199944089666,6,92.87733279641277,2.429117387613404,11,0,0.7743693266641025,0.4713603564620756,Medium,0.5640275022759703,High,6.5190955612404755
WR-103704,S&T,Mast,OHE Maintenance,PUNE-MMR,Monsoon,1,8,0.44280037804708017,0.5834776234493553,68,14,7,4,795,0.4523452109271827,4,7,0.34543663893593923,0.928713081913787,3,220.10584289693156,7.47726225815001,3,22,0.5612335893588575,0.4351100577525379,Medium,0.4500300558319171,Medium,8.663813215962524
WR-103705,S&T,OHE,Point Machine Maintenance,KYN-PNVL,Monsoon,1,10,0.41444065944088615,0.4591352758518619,23,55,20,2,226,0.6401615244412131,6,4,0.41815012295139276,0.05709538966407457,5,226.61432143731787,2.169553839082477,3,4,0.8277959573965468,0.33921644338922763,Low,0.4524127745057596,Medium,7.360879973167986
WR-103706,S&T,Rail,Mast Foundation Inspection,KYN-PNVL,Winter,4,6,0.2774415959209737,0.5111088999905278,97,37,10,2,362,0.4210665963500097,2,2,0.578536139415746,0.6527210303205696,5,168.8442926260082,4.632393980778071,12,5,0.9014797565987929,0.6156408065700215,High,0.4680716767516374,Medium,7.707183121031089
WR-103707,Engineering,Signal,OHE Insulator Replacement,PUNE-LNL,Summer,1,6,0.34688433169552196,0.6863337544768314,31,46,10,1,726,0.5321093461937543,5,3,0.685088266935065,0.44027778060623424,4,23.002438745553437,2.90751963828047,7,2,0.7763581652146863,0.3919280918885858,Medium,0.3801559474396438,Medium,8.303085981519619
WR-103708,Engineering,Track,Rail Joint Renewal,PUNE-LNL,Monsoon,3,3,0.39179761416295894,0.6871608162306537,63,46,6,4,374,0.3980853364212884,3,2,0.5706378987065591,0.864698602741845,5,12.986606254820481,6.108197643972016,3,23,0.5684714389021435,0.5463728881634117,Medium,0.5252073932299339,Medium,8.467168747829929
WR-103709,S&T,Mast,BPAC Maintenance,KYN-PNVL,Winter,3,13,0.5843254235895163,0.6007260357709304,47,14,16,3,326,0.9573741967656878,4,8,0.983049382866804,0.3565158262902054,3,92.94107236864858,2.6677586729319613,15,0,0.861135238650528,0.7023971213537814,High,0.7010065365815467,High,8.339485146512422
WR-103710,Engineering,Signal,Mast Foundation Inspection,PUNE-LNL,Winter,1,12,0.4878699125808816,0.4049750769741958,88,41,16,0,156,0.743536176193756,0,11,0.679817590250354,0.9744324240044692,4,235.67543915988824,7.608702422547656,1,5,0.8783164181974025,0.49253290666889643,Medium,0.4712249200955294,Medium,5.79766205263091
WR-103711,TRD,OHE,Signal Cable Inspection,PUNE-LNL,Winter,4,16,0.4939001998501355,0.8107199423028264,29,21,9,0,604,0.9606462828384323,0,5,0.3872399139123074,0.9753158987002961,6,116.33094740471361,4.836620966709668,13,4,0.9799731120580223,0.7027820239916741,High,0.619847277115469,High,7.555753322408322
WR-103712,TRD,Signal,Signal Cable Inspection,KYN-PNVL,Summer,3,3,0.24903558345032176,0.3917475656276297,41,30,18,3,46,0.5959661456583781,2,2,0.6299652355576062,0.9896506795559684,4,74.67614576822105,4.355854300099555,8,3,0.5994655989052131,0.4697748814778057,Medium,0.41450192926558255,Medium,6.246157291544016
WR-103713,TRD,Point Machine,Point Machine Maintenance,DD-PUNE,Summer,1,4,0.10749026712947954,0.8456341385132933,53,28,11,2,466,0.6629525010769894,5,6,0.9951864417471249,0.9697444900708109,1,136.8015366045423,5.949125039508442,14,3,0.8653300133609613,0.4325460425524954,Medium,0.40880419606733454,Medium,8.772773986344921
WR-103714,S&T,Turnout,OHE Insulator Replacement,PUNE-SOL,Summer,1,5,0.2218053419651647,0.5206436888712473,24,61,14,0,378,0.7848668562908767,2,11,0.8289501276476762,0.01786015932293239,6,44.444984576626545,4.05251927735762,6,5,0.9426677300607015,0.4002010546142285,Medium,0.3741136962401166,Medium,6.833062899813917
WR-103715,Engineering,Point Machine,OHE Insulator Replacement,KYN-PNVL,Winter,3,8,0.22416721299678907,0.44944948392995804,28,43,3,0,346,0.35437379173733147,0,3,0.1968819049480342,0.6379314802039313,5,167.76715114514906,4.207740970210431,9,2,0.7248737972824684,0.41509635482361473,Medium,0.2673336494614992,Low,6.572699918527623
WR-103716,Engineering,Point Machine,OHE Maintenance,PUNE-LNL,Monsoon,4,8,0.17005864423472403,0.43991139206519625,53,58,9,4,173,0.7261693899507988,4,2,0.9533985823989493,0.48600045162029815,3,238.45974284872864,4.3447436670038995,18,3,0.7083132851279361,0.5983815998666334,Medium,0.43372621841698134,Medium,9.097507853801256
WR-103717,Engineering,Turnout,Point Machine Maintenance,DD-PUNE,Monsoon,2,3,0.33577426591275916,0.716375549247136,95,64,5,2,236,0.8791476380516947,1,2,0.21801589665071303,0.4716333055054509,3,64.34434679284188,4.713607715042319,15,23,0.7627014736993605,0.5098292844072141,Medium,0.5023935868306253,Medium,7.268860437330749
WR-103718,TRD,Track,Track Geometry Correction,PUNE-LNL,Winter,1,12,0.5405812529410029,0.14948857426886433,55,15,14,4,600,0.6341126666662952,1,5,0.11207237054696487,0.8725142056409635,2,188.8138497524165,2.1008425574628333,17,2,0.49142901750812484,0.36218438101119343,Medium,0.33887690170998597,Medium,8.234439362092116
WR-103719,Engineering,Track,OHE Insulator Replacement,LNL-KARJAT,Monsoon,4,9,0.07624341580269764,0.7866184489690458,102,15,16,1,620,0.5927023298422556,0,2,0.6509058620505302,0.10002956800340201,2,119.38802979538049,4.15457583365802,19,5,0.9754919585702696,0.6869147882448646,High,0.38558756553570284,Medium,7.7698869910714965
WR-103720,Engineering,Rail,Point Machine Maintenance,PUNE-LNL,Monsoon,4,9,0.5164020503009289,0.715274720003082,73,29,7,2,281,0.6472110413648784,4,9,0.5054109823532167,0.6301642044254563,3,130.72908087141337,2.62485466186508,16,4,0.45056338517562183,0.7196029131905597,High,0.6312911867985844,High,7.380911539153634
WR-103721,S&T,Rail,Mast Foundation Inspection,PUNE-MMR,Monsoon,3,9,0.01741626579192458,0.5910107595149758,95,37,15,3,200,0.5053831914327648,0,9,0.37011785920228624,0.8527967455358068,5,235.5112314327186,5.574366169766186,6,0,0.9497364079783444,0.4896489533826928,Medium,0.32132248449731143,Medium,6.5400402366738515
WR-103722,S&T,Signal,Mast Foundation Inspection,PUNE-MMR,Winter,4,8,0.15668766556589106,0.7554497988537219,23,62,21,4,546,0.39865336868156204,0,7,0.5492634685778428,0.599894952271111,4,181.01658813168254,5.925150804253347,4,0,0.9242617697680301,0.5661818718368984,Medium,0.4265668304250035,Medium,6.912753039324427
WR-103723,Engineering,BPAC,Signal Cable Inspection,PUNE-SOL,Winter,1,9,0.2738066262541966,0.45664732965695237,41,38,16,1,797,0.8347159357395778,4,8,0.46515236014652295,0.512434755921343,2,33.02544162745449,4.86473948689408,5,2,0.9572517532915719,0.39179130888652136,Medium,0.34221243083994723,Medium,6.919002543935656
WR-103724,Engineering,BPAC,OHE Maintenance,PUNE-SOL,Summer,3,9,0.32222891470357773,0.4938507957407786,83,56,10,1,411,0.485522726347569,0,2,0.9865445629678692,0.2318819424960098,2,120.14962714338198,4.762941052386854,14,22,0.5678748951196961,0.560436929811915,Medium,0.4509791715348457,Medium,8.561097744362666
WR-103725,S&T,Rail,OHE Insulator Replacement,PUNE-SOL,Summer,2,5,0.3642045465213605,0.6096286919801865,40,64,6,3,887,0.9647648923634075,4,5,0.9248768614908113,0.12768789026263694,6,190.268755021297,5.050846651421088,7,1,0.7886903499087088,0.5491378869922799,Medium,0.5651123628018765,High,9.393987633995623
WR-103726,Engineering,Point Machine,Rail Fracture Inspection,PUNE-SOL,Monsoon,2,3,0.3576172103419034,0.6742221903261999,31,14,15,1,829,0.7314662777888077,3,2,0.6631053254208399,0.004290156851257998,1,58.269545693224515,6.351953843692158,15,1,0.5695063414177624,0.4981536228357033,Medium,0.5247484972764713,Medium,7.700918909305669
WR-103727,Engineering,Signal,Track Geometry Correction,PUNE-SOL,Summer,1,7,0.36137877446677397,0.427075952122212,56,19,4,3,624,0.7035609032379226,4,11,0.7670150379901586,0.9004949270178428,3,70.66862400807625,5.272720376263977,4,4,0.9319479642869565,0.41620751871000466,Medium,0.4159745047596628,Medium,8.185054381460873
WR-103728,Engineering,OHE,Signal Cable Inspection,PUNE-LNL,Monsoon,4,6,0.32156865989179095,0.5329821285423632,46,43,9,3,406,0.3579199823374955,5,4,0.11767642856099429,0.8206284047731857,2,212.0719321949191,5.893567377093419,6,22,0.5072791370648304,0.5342535152252641,Medium,0.41347812586711014,Medium,6.362885404644222
WR-103729,TRD,Track,OHE Maintenance,PUNE-LNL,Winter,3,11,0.4205638235458441,0.44022081143823344,20,63,4,2,769,0.9236755867861017,0,8,0.7598367774222475,0.013719009057506115,5,206.20266136527772,3.4423000928639444,17,22,0.997050919102161,0.5802782438604038,Medium,0.49222126473841354,Medium,9.037671415200219
WR-103730,Engineering,BPAC,Rail Joint Renewal,LNL-KARJAT,Monsoon,2,8,0.5692063630217209,0.6388859108235758,96,64,9,3,811,0.7067342400303248,1,3,0.577305306631469,0.3355508751070203,3,42.68300270263561,3.4867536314436003,13,2,0.5112372634071916,0.5597673653788319,Medium,0.5787622301590168,High,8.972496684303055
WR-103731,S&T,Mast,OHE Insulator Replacement,DD-PUNE,Monsoon,2,3,0.2999873261162524,0.28517055062682367,63,13,9,4,110,0.8300198719855636,1,6,0.23285588623454972,0.3240670386717053,6,23.27133629420325,3.756992317218065,17,22,0.8588118940694521,0.4466849123086667,Medium,0.4110389232461887,Medium,6.123112172386794
WR-103732,TRD,Cable,Point Machine Maintenance,DD-PUNE,Monsoon,2,6,0.29599729913132433,0.3331301345157691,24,40,8,2,435,0.5472678222530262,5,11,0.3643035728634537,0.663301678918569,1,114.80690570434967,3.07272712226231,14,1,0.9134978627965554,0.3931742814315988,Medium,0.3502071994776071,Medium,6.927779201108457
WR-103733,TRD,OHE,Signal Maintenance,LNL-KARJAT,Winter,4,6,0.3444471063950816,0.6742885774261902,87,10,7,2,379,0.3622130477754724,3,12,0.5373253118296303,0.3749011557037789,6,103.65656640871052,6.3984955910196195,4,22,0.9359207230485339,0.6149665664435544,High,0.48860289122507516,Medium,7.156374492391638
WR-103734,Engineering,OHE,Signal Cable Inspection,KYN-PNVL,Winter,2,11,0.30407145421947895,0.4713743997415217,84,31,16,1,722,0.445664853930976,5,2,0.4776239461675513,0.5291181806720778,3,40.53167086953741,4.19912290003819,1,4,0.9878729091084858,0.41397819837148514,Medium,0.4052649087754602,Medium,7.569859943143047
WR-103735,TRD,Signal,OHE Maintenance,PUNE-LNL,Monsoon,2,11,0.18702223035508517,0.33389440982398844,40,11,3,4,562,0.7011010141340435,5,8,0.7928878154645472,0.17637109680138674,2,191.4363825537022,5.799934143288229,14,23,0.5707563163608845,0.44791206282887225,Medium,0.3617970571965124,Medium,8.505957496247014
WR-103736,TRD,Signal,Rail Joint Renewal,PUNE-LNL,Summer,2,10,0.3158993877244376,0.7855791977703663,26,42,15,0,167,0.9690641955183189,2,11,0.33434946819976086,0.5642222837880905,2,248.78236740568514,6.901633882989059,16,1,0.6669573046822883,0.5320422888595456,Medium,0.4347612572071425,Medium,5.7594213150081
WR-103737,S&T,Track,OHE Maintenance,PUNE-MMR,Summer,2,13,0.3013524015840533,0.39221100382641566,20,39,15,1,112,0.6062224746004725,3,2,0.7296053842742172,0.8230914495330257,4,227.96041488302913,2.2090022893513925,16,1,0.4333708536518882,0.45447171184856167,Medium,0.4460601343255678,Medium,7.862174743241663
WR-103738,S&T,Turnout,Signal Maintenance,PUNE-MMR,Summer,1,7,0.1257147519469963,0.3487410778336434,93,58,5,0,316,0.37304683247875914,6,11,0.11174616187124892,0.9094456567118442,6,204.75373667863792,5.744556420787936,10,4,0.5446487716229071,0.2938094591670466,Low,0.23806924566972731,Low,6.914582958674676
WR-103739,TRD,BPAC,OHE Insulator Replacement,KYN-PNVL,Monsoon,2,12,0.2928254408353808,0.5774354722024357,56,13,12,2,29,0.3947547584301116,5,3,0.7497534382062547,0.7874463984339467,5,170.84723590819272,7.407736644874207,10,0,0.5494313759813847,0.48054243183576034,Medium,0.447740146773401,Medium,8.051247905638615
WR-103740,S&T,Turnout,OHE Maintenance,DD-PUNE,Winter,1,8,0.14951414919638187,0.7743536766502023,100,40,9,2,381,0.3897437774694627,2,11,0.9224087088096035,0.5581176360674712,6,23.51517943342768,3.9782303007463335,15,22,0.7491193507676862,0.44458992360298494,Medium,0.4248437495651182,Medium,8.872266794024524
WR-103741,S&T,BPAC,Signal Maintenance,DD-PUNE,Summer,3,10,0.20539456713078869,0.544321979706153,47,24,10,1,219,0.4572729472501888,6,6,0.840141060684429,0.492939292027994,5,186.16274392584987,2.6502709770032586,11,0,0.4915581422280233,0.5590524075677519,Medium,0.36772657820846355,Medium,7.826652658453549
WR-103742,S&T,Cable,OHE Maintenance,PUNE-SOL,Summer,3,5,0.20821771162850472,0.5534428210855236,94,47,2,4,162,0.37814873171001634,4,2,0.5199295343932689,0.9080062669641275,1,14.989328788539508,4.34841661234565,3,3,0.8465860359133506,0.5339763887951483,Medium,0.4417328923301172,Medium,7.106849302456097
WR-103743,Engineering,Point Machine,OHE Insulator Replacement,PUNE-SOL,Monsoon,3,8,0.06956842432241901,0.3039458028163943,53,12,17,1,167,0.4847406119470886,1,5,0.8424756756362252,0.07077282138036867,1,91.01227056506089,5.93023208825573,7,5,0.9725474749243609,0.46418214755205783,Medium,0.3164260785889453,Medium,5.52588136843243
WR-103744,Engineering,Mast,OHE Insulator Replacement,DD-PUNE,Winter,1,5,0.29965386183810544,0.7976686137347733,26,39,12,5,606,0.781991758267958,5,5,0.8049117026152041,0.32365552980364254,6,10.344017118172456,7.309806977398599,14,22,0.7642706465707789,0.46621540944937834,Medium,0.47247391523440857,Medium,8.925844115183185
WR-103745,Engineering,Track,Mast Foundation Inspection,PUNE-LNL,Monsoon,4,9,0.37875138368485545,0.6849878937712175,100,46,21,5,523,0.6614697028668739,5,10,0.1499563731684423,0.484256334961643,5,107.95676231835604,6.617201937320846,11,23,0.9170718301127425,0.6845743822121491,High,0.5280356106113971,Medium,7.780060696831689
WR-103746,TRD,Turnout,BPAC Maintenance,PUNE-MMR,Monsoon,1,4,0.36958157115520307,0.43443246381704775,42,23,15,3,252,0.724559059845439,3,6,0.27971600307837735,0.30262274615850726,4,238.1482636440728,3.9242716409287453,6,2,0.8403184846580226,0.36383537932460175,Medium,0.3812434947222861,Medium,7.402547788485929
WR-103747,Engineering,Cable,Rail Joint Renewal,PUNE-SOL,Monsoon,1,12,0.32215489880948667,0.6236299799177565,54,62,10,3,587,0.8246181405525036,4,10,0.7359368836899961,0.5484750158737284,4,101.21209518506377,7.314679896911252,10,0,0.6259928607884024,0.422180216552714,Medium,0.4754322980306951,Medium,8.288919433125066
WR-103748,Engineering,Turnout,OHE Insulator Replacement,PUNE-SOL,Winter,3,8,0.18024146657295162,0.8828651992798339,70,42,5,3,317,0.940556620325987,1,8,0.4073836723095867,0.6271242193092694,5,92.12970481175637,4.8345032022637335,15,23,0.672558827418658,0.6247299752778002,High,0.48439482990783567,Medium,6.9340892332270485
WR-103749,S&T,Cable,Rail Joint Renewal,PUNE-LNL,Winter,1,8,0.22368004770760772,0.4852301846430374,55,35,12,2,515,0.4273640087499605,2,12,0.41054907768131643,0.024987525214742345,6,20.339442279220464,4.080745063193835,10,4,0.8228878216295494,0.34690382469463277,Low,0.3052557991760433,Medium,6.543612367024137
WR-103750,S&T,Mast,Mast Foundation Inspection,KYN-PNVL,Winter,2,5,0.718818869172439,0.5846726954913283,52,33,23,4,208,0.8457791335017341,2,3,0.32983823444688987,0.25878078911122004,5,127.01560239597681,7.718853007176594,2,2,0.6810947330171598,0.5499884192557761,Medium,0.6312865849517313,High,6.79920126882935
WR-103751,S&T,BPAC,Signal Maintenance,LNL-KARJAT,Summer,2,10,0.2891214089977584,0.7477802441442051,69,52,24,2,799,0.9437271734655223,5,9,0.19518382750386298,0.37821519153951344,5,64.88491359599199,3.976393093594211,0,2,0.6834800653220907,0.5289208282161924,Medium,0.4505387603107882,Medium,7.535118672762855
WR-103752,Engineering,OHE,OHE Insulator Replacement,LNL-KARJAT,Winter,2,14,0.23606295402527416,0.8124791073868605,49,24,2,4,331,0.49468111920372687,1,12,0.6169831526810247,0.46526368142342944,2,162.77256333776913,4.102497555211201,13,0,0.5651950072525163,0.5331200366141822,Medium,0.49296641004260855,Medium,6.483669952973015
WR-103753,TRD,Cable,Signal Maintenance,DD-PUNE,Monsoon,1,10,0.24653558563862113,0.3665395435640132,92,46,3,2,29,0.43811852910597865,0,3,0.8242301117324912,0.7568903238951814,1,233.2656811027042,4.55145295215133,6,3,0.8591249506711401,0.3871918312439314,Medium,0.3476364740023927,Medium,6.544413784159839
WR-103754,Engineering,Point Machine,Track Geometry Correction,PUNE-MMR,Monsoon,2,10,0.7508095342333884,0.614507147722593,72,51,8,5,139,0.909552102821208,1,3,0.5330876061358362,0.3488110642439499,6,108.1839910444875,2.8721129395277414,9,1,0.5767538510381413,0.6086334175231338,High,0.6665387320304613,High,8.32922330468855
WR-103755,Engineering,Cable,OHE Maintenance,KYN-PNVL,Monsoon,3,7,0.04126928380310571,0.6587349407863117,20,23,4,3,259,0.5178538200192676,2,9,0.6159277160751822,0.10736820344342801,1,97.42318996823829,3.58288176526947,3,23,0.664697456114653,0.45822204146550316,Medium,0.3459329103473168,Medium,6.095538481904073
WR-103756,Engineering,Mast,Rail Fracture Inspection,PUNE-LNL,Monsoon,4,7,0.17582357861827597,0.3565122566650068,61,51,15,3,812,0.8723490344912929,2,9,0.46907670689742487,0.563193837017668,3,36.209249211949235,7.171681424756406,14,1,0.49428190421611606,0.5980529701549193,Medium,0.4039909885184086,Medium,7.536033935969222
WR-103757,Engineering,Turnout,Signal Cable Inspection,KYN-PNVL,Monsoon,1,7,0.10730193590833693,0.5777743266333444,92,52,9,3,75,0.5864897299081631,2,6,0.11999741271784181,0.7426532489432652,1,95.63582204825444,3.498705618501127,14,4,0.5199321287299552,0.3885585451235035,Medium,0.29681802598557483,Low,5.38780258757219
WR-103758,TRD,Point Machine,Point Machine Maintenance,KYN-PNVL,Summer,2,8,0.08097339800463825,0.829312705906247,61,25,8,4,494,0.5472119640814815,1,7,0.6924342291345654,0.1138830973013687,3,217.87440671107888,5.3008190942184,14,23,0.781972725350162,0.4628831027499262,Medium,0.40174076494210137,Medium,8.073367173656452
WR-103759,S&T,Track,Rail Joint Renewal,KYN-PNVL,Monsoon,1,10,0.32583550589319243,0.6868697362953696,51,17,20,4,467,0.38009951086803156,5,2,0.22614257075638092,0.9174576538741561,4,203.33749963220498,7.708620734164606,5,3,0.40377845891709097,0.3555695629347526,Medium,0.43739022592015064,Medium,8.23262903468251
WR-103760,Engineering,Turnout,Signal Maintenance,PUNE-MMR,Winter,3,7,0.07567919106996107,0.861195658340436,87,37,5,4,388,0.7519045478538449,2,2,0.15380212203511867,0.6045514253841279,2,140.54327336074064,6.785896534850066,7,22,0.6550101037311155,0.5793658013909253,Medium,0.43672752058900527,Medium,7.0772716322705085
